epoch,acc,loss,val_acc,val_loss
0,0.422773690995,2.08234026712,0.192830882353,2.9093331337
1,0.522435327585,1.44356859438,0.250183823529,2.54909808215
2,0.547745910748,1.37583435254,0.28125,2.31638744018
3,0.562980598275,1.33265628916,0.273897058824,2.34471020488
0,0.414770201796,2.03418523936,0.204595588235,2.70178492209
1,0.508595208463,1.48340277111,0.225183823529,2.60512699239
0,0.437950040004,1.8701618875,0.220036764706,2.57294185793
1,0.52635789848,1.43404957896,0.262867647059,2.4454123476
2,0.551535136457,1.36252208344,0.277941176471,2.37338348837
3,0.564369610632,1.32537137936,0.288419117647,2.34248166926
4,0.57586785492,1.29013065154,0.294669117647,2.34349762131
5,0.582896257445,1.27121121303,0.297058823529,2.44269851025
6,0.589355164904,1.25368463838,0.292647058824,2.40175804881
7,0.593433305183,1.23902855835,0.300735294118,2.35205636515
8,0.601309005245,1.2140155844,0.298713235294,2.34756764524
9,0.603953684772,1.20675737244,0.308088235294,2.34665431626
10,0.609340274691,1.19198738883,0.301838235294,2.51175335435
11,0.61255167126,1.1821279822,0.306066176471,2.36358584797
12,0.616018646102,1.16832272787,0.304411764706,2.4053436097
13,0.623608209619,1.14865564193,0.312132352941,2.39403468931
14,0.623241510356,1.1477346775,0.319485294118,2.38318282155
15,0.62751689039,1.13525402343,0.321323529412,2.40425348773
16,0.631161658814,1.12433229062,0.312316176471,2.41028198495
17,0.633009045248,1.11674717658,0.313786764706,2.40617903751
18,0.635556493911,1.11083312184,0.313970588235,2.48258220308
19,0.639717974931,1.09488056366,0.316727941176,2.43712191652
20,0.642698795448,1.08801399998,0.310294117647,2.43367985347
21,0.644740643613,1.08010385818,0.319301470588,2.48658969543
22,0.646440794737,1.07366756533,0.316544117647,2.53312651831
23,0.651541248111,1.05971160542,0.309375,2.63779904071
24,0.652282980709,1.05564902167,0.312316176471,2.6329993802
25,0.658511312117,1.03713010149,0.295036764706,2.68768889063
26,0.656247221975,1.04643974555,0.309007352941,2.73363912456
27,0.660039225709,1.03061013118,0.304595588235,2.69999417067
28,0.663884011912,1.01865448978,0.293382352941,2.74009830461
29,0.664172926482,1.01930191338,0.313051470588,2.59256674262
30,0.665806405014,1.01351696603,0.323345588235,2.45461426903
31,0.669215041337,1.00371941455,0.315073529412,2.70324132723
32,0.671384678638,0.997032909714,0.311580882353,2.6453748128
33,0.673557093964,0.989425670355,0.309742647059,2.74958037909
34,0.674437727798,0.988129463095,0.305514705882,2.75428011067
35,0.677971375233,0.977284684893,0.316727941176,2.52200804248
36,0.678790892524,0.974880993032,0.316911764706,2.72547994361
37,0.68115221353,0.970736951916,0.317095588235,2.82012018596
38,0.683796893057,0.960482982617,0.314338235294,2.77672707474
39,0.683671881945,0.959790891595,0.313051470588,2.75749217693
40,0.686327673571,0.953098335966,0.312132352941,2.8559176999
41,0.688002822473,0.943484600215,0.303676470588,2.79608884769
42,0.690855853854,0.935805597062,0.305514705882,2.84478913335
43,0.69180871633,0.93514622593,0.307169117647,2.82139075994
44,0.69263378967,0.930360033821,0.308455882353,2.90983002747
45,0.695784069695,0.925901750523,0.3125,2.80372344676
46,0.696467463775,0.923284446746,0.314889705882,2.75857460849
47,0.698378744777,0.91701688174,0.309926470588,2.85390452918
48,0.698345408481,0.913172125708,0.313786764706,2.78372507376
49,0.699153813672,0.917553108142,0.310477941176,2.88487325556
50,0.702426326785,0.90278061528,0.303676470588,3.05618676017
51,0.70358476309,0.904706698016,0.309007352941,3.045943946
52,0.704915436928,0.895206834145,0.311580882353,2.98295174066
53,0.707193417193,0.890576395005,0.297794117647,3.15642616679
54,0.708401857943,0.883112320911,0.314705882353,2.92339706421
55,0.709499177705,0.878311299125,0.305330882353,2.92527107351
56,0.711004867099,0.87702249334,0.301838235294,3.16185178546
57,0.710977086852,0.876018810023,0.308272058824,2.91195260847
58,0.715002444662,0.867458191315,0.313786764706,2.88134578396
59,0.713866232554,0.86734004626,0.313051470588,2.99985001859
60,0.715858076273,0.859498617481,0.29375,3.03460677371
61,0.718013823451,0.857290241387,0.313970588235,3.08291442324
62,0.717410992088,0.855834802045,0.298161764706,3.08145453509
63,0.719416725931,0.854720605294,0.318014705882,3.15123408121
64,0.721775268913,0.848802250238,0.297610294118,3.1508084192
65,0.721575251133,0.848017561445,0.302022058824,3.07260857119
66,0.722892034848,0.843150350849,0.300367647059,3.13594592669
67,0.724217152636,0.840736418083,0.313419117647,3.2214414821
68,0.725756178327,0.835976929187,0.316911764706,2.97108339352
69,0.726225664504,0.830942739234,0.313235294118,3.24339518968
70,0.726620144013,0.832266219528,0.301102941176,3.34686313868
71,0.730551048982,0.819340157661,0.291176470588,3.55396707058
72,0.731189994666,0.817073831839,0.306066176471,3.32650831307
73,0.731495577385,0.818212948836,0.315073529412,3.27701670002
74,0.732184527514,0.817516997295,0.309926470588,3.20963316034
75,0.733329073695,0.81115797011,0.306985294118,3.19223641858
76,0.734018023824,0.810111655088,0.307536764706,3.54431592016
77,0.733987465552,0.812131178089,0.302941176471,3.56735347159
78,0.736571028536,0.804271896895,0.299264705882,3.26105010509
79,0.735832073962,0.80663907232,0.298345588235,3.38204025872
80,0.737579451507,0.803499726289,0.290625,3.39669531303
81,0.736540470264,0.803611410766,0.300551470588,3.3304567316
82,0.740232465108,0.794498518107,0.294669117647,3.50768857143
83,0.74103531425,0.789180051402,0.297058823529,3.40157904274
84,0.740401924616,0.794675608604,0.294669117647,3.91040866094
85,0.745288470086,0.77801617498,0.305330882353,3.21166651249
86,0.743396635256,0.782176633219,0.305330882353,3.46138946169
87,0.744418948351,0.779559700705,0.299448529412,3.37221313364
88,0.743293848342,0.787178922889,0.29375,3.57653855927
89,0.746038536759,0.776803777133,0.302757352941,3.66882943266
90,0.74632189528,0.772430541322,0.302941176471,3.58452269961
91,0.750080562717,0.765057234341,0.301654411765,3.70789216827
0,0.737137258172,1.04265459287,0.86864973262,0.82830347579
1,0.813021180787,0.618211803822,0.828877005348,0.3911911746
